asn,prefix,as_path
19993,1.2.3.0/24,"(19993, 13335, 2152, 25)"
19869,1.2.3.0/24,"(19869, 13335, 2152, 25)"
19829,1.2.3.0/24,"(19829, 13335, 2152, 25)"
19774,1.2.3.0/24,"(19774, 13335, 2152, 25)"
19458,1.2.3.0/24,"(19458, 13335, 2152, 25)"
19424,1.2.3.0/24,"(19424, 13335, 2152, 25)"
19250,1.2.3.0/24,"(19250, 13335, 2152, 25)"
19225,1.2.3.0/24,"(19225, 13335, 2152, 25)"
19208,1.2.3.0/24,"(19208, 13335, 2152, 25)"
19186,1.2.3.0/24,"(19186, 13335, 2152, 25)"
18851,1.2.3.0/24,"(18851, 13335, 2152, 25)"
18833,1.2.3.0/24,"(18833, 13335, 2152, 25)"
18819,1.2.3.0/24,"(18819, 13335, 2152, 25)"
18567,1.2.3.0/24,"(18567, 13335, 2152, 25)"
18234,1.2.3.0/24,"(18234, 13335, 2152, 25)"
18030,1.2.3.0/24,"(18030, 13335, 2152, 25)"
17624,1.2.3.0/24,"(17624, 13335, 2152, 25)"
17351,1.2.3.0/24,"(17351, 13335, 2152, 25)"
17289,1.2.3.0/24,"(17289, 13335, 2152, 25)"
17076,1.2.3.0/24,"(17076, 13335, 2152, 25)"
17032,1.2.3.0/24,"(17032, 13335, 2152, 25)"
17011,1.2.3.0/24,"(17011, 13335, 2152, 25)"
16973,1.2.3.0/24,"(16973, 13335, 2152, 25)"
16844,1.2.3.0/24,"(16844, 13335, 2152, 25)"
16638,1.2.3.0/24,"(16638, 13335, 2152, 25)"
16501,1.2.3.0/24,"(16501, 13335, 2152, 25)"
16363,1.2.3.0/24,"(16363, 13335, 2152, 25)"
16096,1.2.3.0/24,"(16096, 13335, 2152, 25)"
15147,1.2.3.0/24,"(15147, 13335, 2152, 25)"
15101,1.2.3.0/24,"(15101, 13335, 2152, 25)"
14948,1.2.3.0/24,"(14948, 13335, 2152, 25)"
14723,1.2.3.0/24,"(14723, 13335, 2152, 25)"
14582,1.2.3.0/24,"(14582, 13335, 2152, 25)"
14516,1.2.3.0/24,"(14516, 13335, 2152, 25)"
14197,1.2.3.0/24,"(14197, 13335, 2152, 25)"
13854,1.2.3.0/24,"(13854, 13335, 2152, 25)"
13798,1.2.3.0/24,"(13798, 13335, 2152, 25)"
13630,1.2.3.0/24,"(13630, 13335, 2152, 25)"
13180,1.2.3.0/24,"(13180, 13335, 2152, 25)"
13038,1.2.3.0/24,"(13038, 13335, 2152, 25)"
12922,1.2.3.0/24,"(12922, 13335, 2152, 25)"
12010,1.2.3.0/24,"(12010, 13335, 2152, 25)"
11657,1.2.3.0/24,"(11657, 13335, 2152, 25)"
11466,1.2.3.0/24,"(11466, 13335, 2152, 25)"
11374,1.2.3.0/24,"(11374, 13335, 2152, 25)"
11361,1.2.3.0/24,"(11361, 13335, 2152, 25)"
11326,1.2.3.0/24,"(11326, 13335, 2152, 25)"
11298,1.2.3.0/24,"(11298, 13335, 2152, 25)"
11144,1.2.3.0/24,"(11144, 13335, 2152, 25)"
11075,1.2.3.0/24,"(11075, 13335, 2152, 25)"
10798,1.2.3.0/24,"(10798, 13335, 2152, 25)"
9661,1.2.3.0/24,"(9661, 13335, 2152, 25)"
9554,1.2.3.0/24,"(9554, 13335, 2152, 25)"
9327,1.2.3.0/24,"(9327, 13335, 2152, 25)"
8270,1.2.3.0/24,"(8270, 13335, 2152, 25)"
4892,1.2.3.0/24,"(4892, 13335, 2152, 25)"
4373,1.2.3.0/24,"(4373, 13335, 2152, 25)"
4352,1.2.3.0/24,"(4352, 13335, 2152, 25)"
3914,1.2.3.0/24,"(3914, 13335, 2152, 25)"
1983,1.2.3.0/24,"(1983, 13335, 2152, 25)"
1958,1.2.3.0/24,"(1958, 13335, 2152, 25)"
62033,1.2.3.0/24,"(62033, 16276, 2152, 25)"
8586,1.2.3.0/24,"(8586, 13285, 2152, 25)"
31905,1.2.3.0/24,"(31905, 16276, 2152, 25)"
202363,1.2.3.0/24,"(202363, 13335, 2152, 25)"
197651,1.2.3.0/24,"(197651, 13335, 2152, 25)"
214939,1.2.3.0/24,"(214939, 16276, 2152, 25)"
37587,1.2.3.0/24,"(37587, 13335, 2152, 25)"
39532,1.2.3.0/24,"(39532, 13335, 2152, 25)"
147295,1.2.3.0/24,"(147295, 16509, 2152, 25)"
398338,1.2.3.0/24,"(398338, 13335, 2152, 25)"
44370,1.2.3.0/24,"(44370, 199524, 2152, 25)"
201639,1.2.3.0/24,"(201639, 13335, 2152, 25)"
40417,1.2.3.0/24,"(40417, 13335, 2152, 25)"
27401,1.2.3.0/24,"(27401, 13335, 2152, 25)"
27172,1.2.3.0/24,"(27172, 16276, 2152, 25)"
401820,1.2.3.0/24,"(401820, 16509, 2152, 25)"
213336,1.2.3.0/24,"(213336, 16276, 2152, 25)"
26915,1.2.3.0/24,"(26915, 13335, 2152, 25)"
211103,1.2.3.0/24,"(211103, 13335, 2152, 25)"
32782,1.2.3.0/24,"(32782, 13335, 2152, 25)"
214545,1.2.3.0/24,"(214545, 16276, 2152, 25)"
26310,1.2.3.0/24,"(26310, 20115, 2152, 25)"
400944,1.2.3.0/24,"(400944, 16509, 2152, 25)"
205944,1.2.3.0/24,"(205944, 13335, 2152, 25)"
37279,1.2.3.0/24,"(37279, 13335, 2152, 25)"
27239,1.2.3.0/24,"(27239, 13335, 2152, 25)"
398291,1.2.3.0/24,"(398291, 13335, 2152, 25)"
396126,1.2.3.0/24,"(396126, 13335, 2152, 25)"
10384,1.2.3.0/24,"(10384, 13335, 2152, 25)"
19284,1.2.3.0/24,"(19284, 20115, 2152, 25)"
395110,1.2.3.0/24,"(395110, 13335, 2152, 25)"
37523,1.2.3.0/24,"(37523, 13335, 2152, 25)"
55065,1.2.3.0/24,"(55065, 20115, 2152, 25)"
12095,1.2.3.0/24,"(12095, 20115, 2152, 25)"
40875,1.2.3.0/24,"(40875, 13335, 2152, 25)"
32077,1.2.3.0/24,"(32077, 13335, 2152, 25)"
11744,1.2.3.0/24,"(11744, 13335, 2152, 25)"
198519,1.2.3.0/24,"(198519, 13335, 2152, 25)"
38,1.2.0.0/16,"(38, 11537, 10886, 27)"
19157,1.2.3.0/24,"(19157, 20115, 2152, 25)"
401755,1.2.3.0/24,"(401755, 11404, 2152, 25)"
400657,1.2.3.0/24,"(400657, 11404, 2152, 25)"
400257,1.2.3.0/24,"(400257, 11404, 2152, 25)"
400208,1.2.3.0/24,"(400208, 11404, 2152, 25)"
399911,1.2.3.0/24,"(399911, 11404, 2152, 25)"
397422,1.2.3.0/24,"(397422, 11404, 2152, 25)"
396481,1.2.3.0/24,"(396481, 11404, 2152, 25)"
396418,1.2.3.0/24,"(396418, 11404, 2152, 25)"
396030,1.2.3.0/24,"(396030, 11404, 2152, 25)"
395800,1.2.3.0/24,"(395800, 11404, 2152, 25)"
63366,1.2.3.0/24,"(63366, 11404, 2152, 25)"
63244,1.2.3.0/24,"(63244, 11404, 2152, 25)"
63037,1.2.3.0/24,"(63037, 11404, 2152, 25)"
46867,1.2.3.0/24,"(46867, 11404, 2152, 25)"
46561,1.2.3.0/24,"(46561, 11404, 2152, 25)"
40411,1.2.3.0/24,"(40411, 11404, 2152, 25)"
36709,1.2.3.0/24,"(36709, 11404, 2152, 25)"
30335,1.2.3.0/24,"(30335, 11404, 2152, 25)"
27568,1.2.3.0/24,"(27568, 11404, 2152, 25)"
23282,1.2.3.0/24,"(23282, 11404, 2152, 25)"
22447,1.2.3.0/24,"(22447, 11404, 2152, 25)"
22054,1.2.3.0/24,"(22054, 11404, 2152, 25)"
19068,1.2.3.0/24,"(19068, 11404, 2152, 25)"
17308,1.2.3.0/24,"(17308, 11404, 2152, 25)"
17218,1.2.3.0/24,"(17218, 11404, 2152, 25)"
16895,1.2.3.0/24,"(16895, 11404, 2152, 25)"
14642,1.2.3.0/24,"(14642, 11404, 2152, 25)"
13438,1.2.3.0/24,"(13438, 11404, 2152, 25)"
7406,1.2.3.0/24,"(7406, 11404, 2152, 25)"
1055,1.2.3.0/24,"(1055, 11404, 2152, 25)"
19945,1.2.3.0/24,"(19945, 20115, 2152, 25)"
131620,1.2.3.0/24,"(131620, 13335, 2152, 25)"
20330,1.2.3.0/24,"(20330, 13335, 2152, 25)"
270217,1.2.3.0/24,"(270217, 17072, 2152, 25)"
14441,1.2.3.0/24,"(14441, 31898, 2152, 25)"
28374,1.2.3.0/24,"(28374, 17072, 2152, 25)"
6342,1.2.3.0/24,"(6342, 17072, 2152, 25)"
62775,1.2.0.0/16,"(62775, 11164, 10886, 27)"
62775,1.2.3.0/24,"(62775, 11164, 2152, 25)"
40591,1.2.0.0/16,"(40591, 11164, 10886, 27)"
40591,1.2.3.0/24,"(40591, 11164, 2152, 25)"
11164,1.2.3.0/24,"(11164, 2152, 25)"
11164,1.2.0.0/16,"(11164, 10886, 27)"
25631,1.2.0.0/16,"(25631, 10886, 27)"
268,1.2.0.0/16,"(268, 10886, 27)"
27,1.2.0.0/16,"(27,)"
19115,1.2.3.0/24,"(19115, 20115, 2152, 25)"
202665,1.2.3.0/24,"(202665, 36351, 2152, 25)"
27183,1.2.3.0/24,"(27183, 11404, 2152, 25)"
54047,1.2.3.0/24,"(54047, 20115, 2152, 25)"
14334,1.2.3.0/24,"(14334, 20115, 2152, 25)"
393245,1.2.3.0/24,"(393245, 10310, 2152, 25)"
203220,1.2.3.0/24,"(203220, 10310, 2152, 25)"
43428,1.2.3.0/24,"(43428, 10310, 2152, 25)"
38032,1.2.3.0/24,"(38032, 10310, 2152, 25)"
36646,1.2.3.0/24,"(36646, 10310, 2152, 25)"
28122,1.2.3.0/24,"(28122, 10310, 2152, 25)"
26101,1.2.3.0/24,"(26101, 10310, 2152, 25)"
26085,1.2.3.0/24,"(26085, 10310, 2152, 25)"
18293,1.2.3.0/24,"(18293, 10310, 2152, 25)"
16515,1.2.3.0/24,"(16515, 10310, 2152, 25)"
14780,1.2.3.0/24,"(14780, 10310, 2152, 25)"
14779,1.2.3.0/24,"(14779, 10310, 2152, 25)"
14777,1.2.3.0/24,"(14777, 10310, 2152, 25)"
14776,1.2.3.0/24,"(14776, 10310, 2152, 25)"
14196,1.2.3.0/24,"(14196, 10310, 2152, 25)"
10880,1.2.3.0/24,"(10880, 10310, 2152, 25)"
10230,1.2.3.0/24,"(10230, 10310, 2152, 25)"
5779,1.2.3.0/24,"(5779, 10310, 2152, 25)"
54869,1.2.3.0/24,"(54869, 20115, 2152, 25)"
399532,1.2.3.0/24,"(399532, 13335, 2152, 25)"
209299,1.2.3.0/24,"(209299, 13335, 2152, 25)"
399314,1.2.3.0/24,"(399314, 13335, 2152, 25)"
151397,1.2.3.0/24,"(151397, 21859, 2152, 25)"
396961,1.2.0.0/16,"(396961, 11164, 10886, 27)"
396961,1.2.3.0/24,"(396961, 11164, 2152, 25)"
54991,1.2.3.0/24,"(54991, 13335, 2152, 25)"
38495,1.2.3.0/24,"(38495, 13335, 2152, 25)"
150127,1.2.3.0/24,"(150127, 13335, 2152, 25)"
51866,1.2.3.0/24,"(51866, 16276, 2152, 25)"
58617,1.2.3.0/24,"(58617, 13335, 2152, 25)"
131168,1.2.3.0/24,"(131168, 13335, 2152, 25)"
135062,1.2.3.0/24,"(135062, 9505, 2152, 25)"
149622,1.2.3.0/24,"(149622, 13335, 2152, 25)"
28121,1.2.3.0/24,"(28121, 3356, 2152, 25)"
28121,1.2.0.0/16,"(28121, 3356, 10886, 27)"
28097,1.2.3.0/24,"(28097, 3356, 2152, 25)"
28097,1.2.0.0/16,"(28097, 3356, 10886, 27)"
28075,1.2.3.0/24,"(28075, 3356, 2152, 25)"
28075,1.2.0.0/16,"(28075, 3356, 10886, 27)"
28038,1.2.3.0/24,"(28038, 3356, 2152, 25)"
28038,1.2.0.0/16,"(28038, 3356, 10886, 27)"
27960,1.2.3.0/24,"(27960, 3356, 2152, 25)"
27960,1.2.0.0/16,"(27960, 3356, 10886, 27)"
27711,1.2.3.0/24,"(27711, 3356, 2152, 25)"
27711,1.2.0.0/16,"(27711, 3356, 10886, 27)"
27590,1.2.3.0/24,"(27590, 3356, 2152, 25)"
27590,1.2.0.0/16,"(27590, 3356, 10886, 27)"
27482,1.2.3.0/24,"(27482, 3356, 2152, 25)"
27482,1.2.0.0/16,"(27482, 3356, 10886, 27)"
27421,1.2.3.0/24,"(27421, 3356, 2152, 25)"
27421,1.2.0.0/16,"(27421, 3356, 10886, 27)"
27392,1.2.3.0/24,"(27392, 3356, 2152, 25)"
27392,1.2.0.0/16,"(27392, 3356, 10886, 27)"
27307,1.2.3.0/24,"(27307, 3356, 2152, 25)"
27307,1.2.0.0/16,"(27307, 3356, 10886, 27)"
27244,1.2.3.0/24,"(27244, 3356, 2152, 25)"
27244,1.2.0.0/16,"(27244, 3356, 10886, 27)"
27233,1.2.3.0/24,"(27233, 3356, 2152, 25)"
27233,1.2.0.0/16,"(27233, 3356, 10886, 27)"
27212,1.2.3.0/24,"(27212, 3356, 2152, 25)"
27212,1.2.0.0/16,"(27212, 3356, 10886, 27)"
26989,1.2.3.0/24,"(26989, 3356, 2152, 25)"
26989,1.2.0.0/16,"(26989, 3356, 10886, 27)"
26933,1.2.3.0/24,"(26933, 3356, 2152, 25)"
26933,1.2.0.0/16,"(26933, 3356, 10886, 27)"
26804,1.2.3.0/24,"(26804, 3356, 2152, 25)"
26804,1.2.0.0/16,"(26804, 3356, 10886, 27)"
26786,1.2.3.0/24,"(26786, 3356, 2152, 25)"
26786,1.2.0.0/16,"(26786, 3356, 10886, 27)"
152880,1.2.3.0/24,"(152880, 4648, 2152, 25)"
26729,1.2.3.0/24,"(26729, 3356, 2152, 25)"
26729,1.2.0.0/16,"(26729, 3356, 10886, 27)"
152858,1.2.3.0/24,"(152858, 2516, 2152, 25)"
26715,1.2.3.0/24,"(26715, 3356, 2152, 25)"
26715,1.2.0.0/16,"(26715, 3356, 10886, 27)"
26708,1.2.3.0/24,"(26708, 3356, 2152, 25)"
26708,1.2.0.0/16,"(26708, 3356, 10886, 27)"
26672,1.2.3.0/24,"(26672, 3356, 2152, 25)"
26672,1.2.0.0/16,"(26672, 3356, 10886, 27)"
26671,1.2.3.0/24,"(26671, 3356, 2152, 25)"
26671,1.2.0.0/16,"(26671, 3356, 10886, 27)"
26585,1.2.3.0/24,"(26585, 3356, 2152, 25)"
26585,1.2.0.0/16,"(26585, 3356, 10886, 27)"
26551,1.2.3.0/24,"(26551, 3356, 2152, 25)"
26551,1.2.0.0/16,"(26551, 3356, 10886, 27)"
26409,1.2.3.0/24,"(26409, 3356, 2152, 25)"
26409,1.2.0.0/16,"(26409, 3356, 10886, 27)"
26405,1.2.3.0/24,"(26405, 3356, 2152, 25)"
26405,1.2.0.0/16,"(26405, 3356, 10886, 27)"
26402,1.2.3.0/24,"(26402, 3356, 2152, 25)"
26402,1.2.0.0/16,"(26402, 3356, 10886, 27)"
26396,1.2.3.0/24,"(26396, 3356, 2152, 25)"
26396,1.2.0.0/16,"(26396, 3356, 10886, 27)"
26373,1.2.3.0/24,"(26373, 3356, 2152, 25)"
26373,1.2.0.0/16,"(26373, 3356, 10886, 27)"
26283,1.2.3.0/24,"(26283, 3356, 2152, 25)"
26283,1.2.0.0/16,"(26283, 3356, 10886, 27)"
26229,1.2.3.0/24,"(26229, 3356, 2152, 25)"
26229,1.2.0.0/16,"(26229, 3356, 10886, 27)"
26168,1.2.3.0/24,"(26168, 3356, 2152, 25)"
26168,1.2.0.0/16,"(26168, 3356, 10886, 27)"
26137,1.2.3.0/24,"(26137, 3356, 2152, 25)"
26137,1.2.0.0/16,"(26137, 3356, 10886, 27)"
26102,1.2.3.0/24,"(26102, 3356, 2152, 25)"
26102,1.2.0.0/16,"(26102, 3356, 10886, 27)"
26098,1.2.3.0/24,"(26098, 3356, 2152, 25)"
26098,1.2.0.0/16,"(26098, 3356, 10886, 27)"
152227,1.2.3.0/24,"(152227, 4766, 2152, 25)"
26084,1.2.3.0/24,"(26084, 3356, 2152, 25)"
26084,1.2.0.0/16,"(26084, 3356, 10886, 27)"
152213,1.2.3.0/24,"(152213, 3786, 2152, 25)"
26053,1.2.3.0/24,"(26053, 3356, 2152, 25)"
26053,1.2.0.0/16,"(26053, 3356, 10886, 27)"
26039,1.2.3.0/24,"(26039, 3356, 2152, 25)"
26039,1.2.0.0/16,"(26039, 3356, 10886, 27)"
26038,1.2.3.0/24,"(26038, 3356, 2152, 25)"
26038,1.2.0.0/16,"(26038, 3356, 10886, 27)"
25965,1.2.3.0/24,"(25965, 3356, 2152, 25)"
25965,1.2.0.0/16,"(25965, 3356, 10886, 27)"
25963,1.2.3.0/24,"(25963, 3356, 2152, 25)"
25963,1.2.0.0/16,"(25963, 3356, 10886, 27)"
25842,1.2.3.0/24,"(25842, 3356, 2152, 25)"
25842,1.2.0.0/16,"(25842, 3356, 10886, 27)"
25794,1.2.3.0/24,"(25794, 3356, 2152, 25)"
25794,1.2.0.0/16,"(25794, 3356, 10886, 27)"
25792,1.2.3.0/24,"(25792, 3356, 2152, 25)"
25792,1.2.0.0/16,"(25792, 3356, 10886, 27)"
25758,1.2.3.0/24,"(25758, 3356, 2152, 25)"
25758,1.2.0.0/16,"(25758, 3356, 10886, 27)"
25746,1.2.3.0/24,"(25746, 3356, 2152, 25)"
25746,1.2.0.0/16,"(25746, 3356, 10886, 27)"
25744,1.2.3.0/24,"(25744, 3356, 2152, 25)"
25744,1.2.0.0/16,"(25744, 3356, 10886, 27)"
25739,1.2.3.0/24,"(25739, 3356, 2152, 25)"
25739,1.2.0.0/16,"(25739, 3356, 10886, 27)"
25716,1.2.3.0/24,"(25716, 3356, 2152, 25)"
25716,1.2.0.0/16,"(25716, 3356, 10886, 27)"
25712,1.2.3.0/24,"(25712, 3356, 2152, 25)"
25712,1.2.0.0/16,"(25712, 3356, 10886, 27)"
25699,1.2.3.0/24,"(25699, 3356, 2152, 25)"
25699,1.2.0.0/16,"(25699, 3356, 10886, 27)"
25655,1.2.3.0/24,"(25655, 3356, 2152, 25)"
25655,1.2.0.0/16,"(25655, 3356, 10886, 27)"
25611,1.2.3.0/24,"(25611, 3356, 2152, 25)"
25611,1.2.0.0/16,"(25611, 3356, 10886, 27)"
25450,1.2.3.0/24,"(25450, 3356, 2152, 25)"
25450,1.2.0.0/16,"(25450, 3356, 10886, 27)"
25108,1.2.3.0/24,"(25108, 3356, 2152, 25)"
25108,1.2.0.0/16,"(25108, 3356, 10886, 27)"
25031,1.2.3.0/24,"(25031, 3356, 2152, 25)"
25031,1.2.0.0/16,"(25031, 3356, 10886, 27)"
24954,1.2.3.0/24,"(24954, 3356, 2152, 25)"
24954,1.2.0.0/16,"(24954, 3356, 10886, 27)"
24939,1.2.3.0/24,"(24939, 3356, 2152, 25)"
24939,1.2.0.0/16,"(24939, 3356, 10886, 27)"
24477,1.2.3.0/24,"(24477, 3356, 2152, 25)"
24477,1.2.0.0/16,"(24477, 3356, 10886, 27)"
24440,1.2.3.0/24,"(24440, 3356, 2152, 25)"
24440,1.2.0.0/16,"(24440, 3356, 10886, 27)"
23913,1.2.3.0/24,"(23913, 3356, 2152, 25)"
23913,1.2.0.0/16,"(23913, 3356, 10886, 27)"
23765,1.2.3.0/24,"(23765, 3356, 2152, 25)"
23765,1.2.0.0/16,"(23765, 3356, 10886, 27)"
23496,1.2.3.0/24,"(23496, 3356, 2152, 25)"
23496,1.2.0.0/16,"(23496, 3356, 10886, 27)"
23492,1.2.3.0/24,"(23492, 3356, 2152, 25)"
23492,1.2.0.0/16,"(23492, 3356, 10886, 27)"
23478,1.2.3.0/24,"(23478, 3356, 2152, 25)"
23478,1.2.0.0/16,"(23478, 3356, 10886, 27)"
23409,1.2.3.0/24,"(23409, 3356, 2152, 25)"
23409,1.2.0.0/16,"(23409, 3356, 10886, 27)"
23306,1.2.3.0/24,"(23306, 3356, 2152, 25)"
23306,1.2.0.0/16,"(23306, 3356, 10886, 27)"
401693,1.2.0.0/16,"(401693, 6461, 10886, 27)"
401693,1.2.3.0/24,"(401693, 6461, 2152, 25)"
23256,1.2.3.0/24,"(23256, 3356, 2152, 25)"
23256,1.2.0.0/16,"(23256, 3356, 10886, 27)"
23233,1.2.3.0/24,"(23233, 3356, 2152, 25)"
23233,1.2.0.0/16,"(23233, 3356, 10886, 27)"
23225,1.2.3.0/24,"(23225, 3356, 2152, 25)"
23225,1.2.0.0/16,"(23225, 3356, 10886, 27)"
23209,1.2.3.0/24,"(23209, 3356, 2152, 25)"
23209,1.2.0.0/16,"(23209, 3356, 10886, 27)"
401596,1.2.3.0/24,"(401596, 3356, 2152, 25)"
401596,1.2.0.0/16,"(401596, 3356, 10886, 27)"
23185,1.2.3.0/24,"(23185, 3356, 2152, 25)"
23185,1.2.0.0/16,"(23185, 3356, 10886, 27)"
401572,1.2.0.0/16,"(401572, 174, 10886, 27)"
23178,1.2.3.0/24,"(23178, 3356, 2152, 25)"
23178,1.2.0.0/16,"(23178, 3356, 10886, 27)"
23160,1.2.3.0/24,"(23160, 3356, 2152, 25)"
23160,1.2.0.0/16,"(23160, 3356, 10886, 27)"
401547,1.2.3.0/24,"(401547, 3356, 2152, 25)"
401547,1.2.0.0/16,"(401547, 3356, 10886, 27)"
23141,1.2.3.0/24,"(23141, 3356, 2152, 25)"
23141,1.2.0.0/16,"(23141, 3356, 10886, 27)"
23131,1.2.3.0/24,"(23131, 3356, 2152, 25)"
23131,1.2.0.0/16,"(23131, 3356, 10886, 27)"
23111,1.2.3.0/24,"(23111, 3356, 2152, 25)"
23111,1.2.0.0/16,"(23111, 3356, 10886, 27)"
23097,1.2.3.0/24,"(23097, 3356, 2152, 25)"
23097,1.2.0.0/16,"(23097, 3356, 10886, 27)"
23060,1.2.3.0/24,"(23060, 3356, 2152, 25)"
23060,1.2.0.0/16,"(23060, 3356, 10886, 27)"
23032,1.2.3.0/24,"(23032, 3356, 2152, 25)"
23032,1.2.0.0/16,"(23032, 3356, 10886, 27)"
23030,1.2.3.0/24,"(23030, 3356, 2152, 25)"
23030,1.2.0.0/16,"(23030, 3356, 10886, 27)"
23019,1.2.3.0/24,"(23019, 3356, 2152, 25)"
23019,1.2.0.0/16,"(23019, 3356, 10886, 27)"
23018,1.2.3.0/24,"(23018, 3356, 2152, 25)"
23018,1.2.0.0/16,"(23018, 3356, 10886, 27)"
22992,1.2.3.0/24,"(22992, 3356, 2152, 25)"
22992,1.2.0.0/16,"(22992, 3356, 10886, 27)"
22919,1.2.3.0/24,"(22919, 3356, 2152, 25)"
22919,1.2.0.0/16,"(22919, 3356, 10886, 27)"
401306,1.2.3.0/24,"(401306, 1828, 2152, 25)"
22886,1.2.3.0/24,"(22886, 3356, 2152, 25)"
22886,1.2.0.0/16,"(22886, 3356, 10886, 27)"
22855,1.2.3.0/24,"(22855, 3356, 2152, 25)"
22855,1.2.0.0/16,"(22855, 3356, 10886, 27)"
22831,1.2.3.0/24,"(22831, 3356, 2152, 25)"
22831,1.2.0.0/16,"(22831, 3356, 10886, 27)"
22785,1.2.3.0/24,"(22785, 3356, 2152, 25)"
22785,1.2.0.0/16,"(22785, 3356, 10886, 27)"
22712,1.2.3.0/24,"(22712, 3356, 2152, 25)"
22712,1.2.0.0/16,"(22712, 3356, 10886, 27)"
22678,1.2.3.0/24,"(22678, 3356, 2152, 25)"
22678,1.2.0.0/16,"(22678, 3356, 10886, 27)"
22624,1.2.3.0/24,"(22624, 3356, 2152, 25)"
22624,1.2.0.0/16,"(22624, 3356, 10886, 27)"
22586,1.2.3.0/24,"(22586, 3356, 2152, 25)"
22586,1.2.0.0/16,"(22586, 3356, 10886, 27)"
22557,1.2.3.0/24,"(22557, 3356, 2152, 25)"
22557,1.2.0.0/16,"(22557, 3356, 10886, 27)"
22542,1.2.3.0/24,"(22542, 3356, 2152, 25)"
22542,1.2.0.0/16,"(22542, 3356, 10886, 27)"
22509,1.2.3.0/24,"(22509, 3356, 2152, 25)"
22509,1.2.0.0/16,"(22509, 3356, 10886, 27)"
22498,1.2.3.0/24,"(22498, 3356, 2152, 25)"
22498,1.2.0.0/16,"(22498, 3356, 10886, 27)"
22469,1.2.3.0/24,"(22469, 3356, 2152, 25)"
22469,1.2.0.0/16,"(22469, 3356, 10886, 27)"
22425,1.2.3.0/24,"(22425, 3356, 2152, 25)"
22425,1.2.0.0/16,"(22425, 3356, 10886, 27)"
400812,1.2.0.0/16,"(400812, 174, 10886, 27)"
22401,1.2.3.0/24,"(22401, 3356, 2152, 25)"
22401,1.2.0.0/16,"(22401, 3356, 10886, 27)"
22336,1.2.3.0/24,"(22336, 3356, 2152, 25)"
22336,1.2.0.0/16,"(22336, 3356, 10886, 27)"
22326,1.2.3.0/24,"(22326, 3356, 2152, 25)"
22326,1.2.0.0/16,"(22326, 3356, 10886, 27)"
22157,1.2.3.0/24,"(22157, 3356, 2152, 25)"
22157,1.2.0.0/16,"(22157, 3356, 10886, 27)"
22149,1.2.3.0/24,"(22149, 3356, 2152, 25)"
22149,1.2.0.0/16,"(22149, 3356, 10886, 27)"
22127,1.2.3.0/24,"(22127, 3356, 2152, 25)"
22127,1.2.0.0/16,"(22127, 3356, 10886, 27)"
400514,1.2.0.0/16,"(400514, 174, 10886, 27)"
400514,1.2.3.0/24,"(400514, 3356, 2152, 25)"
22110,1.2.3.0/24,"(22110, 3356, 2152, 25)"
22110,1.2.0.0/16,"(22110, 3356, 10886, 27)"
400497,1.2.0.0/16,"(400497, 6461, 10886, 27)"
400497,1.2.3.0/24,"(400497, 6461, 2152, 25)"
22084,1.2.3.0/24,"(22084, 3356, 2152, 25)"
22084,1.2.0.0/16,"(22084, 3356, 10886, 27)"
400471,1.2.0.0/16,"(400471, 174, 10886, 27)"
22035,1.2.3.0/24,"(22035, 3356, 2152, 25)"
22035,1.2.0.0/16,"(22035, 3356, 10886, 27)"
22003,1.2.3.0/24,"(22003, 3356, 2152, 25)"
22003,1.2.0.0/16,"(22003, 3356, 10886, 27)"
21993,1.2.3.0/24,"(21993, 3356, 2152, 25)"
21993,1.2.0.0/16,"(21993, 3356, 10886, 27)"
21937,1.2.3.0/24,"(21937, 3356, 2152, 25)"
21937,1.2.0.0/16,"(21937, 3356, 10886, 27)"
21935,1.2.3.0/24,"(21935, 3356, 2152, 25)"
21935,1.2.0.0/16,"(21935, 3356, 10886, 27)"
21908,1.2.3.0/24,"(21908, 3356, 2152, 25)"
21908,1.2.0.0/16,"(21908, 3356, 10886, 27)"
21789,1.2.3.0/24,"(21789, 3356, 2152, 25)"
21789,1.2.0.0/16,"(21789, 3356, 10886, 27)"
21651,1.2.3.0/24,"(21651, 3356, 2152, 25)"
21651,1.2.0.0/16,"(21651, 3356, 10886, 27)"
21602,1.2.3.0/24,"(21602, 3356, 2152, 25)"
21602,1.2.0.0/16,"(21602, 3356, 10886, 27)"
21543,1.2.3.0/24,"(21543, 3356, 2152, 25)"
21543,1.2.0.0/16,"(21543, 3356, 10886, 27)"
21520,1.2.3.0/24,"(21520, 3356, 2152, 25)"
21520,1.2.0.0/16,"(21520, 3356, 10886, 27)"
399907,1.2.0.0/16,"(399907, 174, 10886, 27)"
399907,1.2.3.0/24,"(399907, 6461, 2152, 25)"
21137,1.2.3.0/24,"(21137, 3356, 2152, 25)"
21137,1.2.0.0/16,"(21137, 3356, 10886, 27)"
399524,1.2.0.0/16,"(399524, 174, 10886, 27)"
399524,1.2.3.0/24,"(399524, 6461, 2152, 25)"
20617,1.2.3.0/24,"(20617, 3356, 2152, 25)"
20617,1.2.0.0/16,"(20617, 3356, 10886, 27)"
20479,1.2.3.0/24,"(20479, 3356, 2152, 25)"
20479,1.2.0.0/16,"(20479, 3356, 10886, 27)"
398866,1.2.3.0/24,"(398866, 6939, 2152, 25)"
