asn,prefix,as_path
395792,1.2.0.0/16,"(395792, 174, 10886, 27)"
17405,1.2.0.0/16,"(17405, 3356, 2152, 25)"
13969,1.2.0.0/16,"(13969, 3356, 2152, 25)"
20073,1.2.0.0/16,"(20073, 3356, 2152, 25)"
395266,1.2.0.0/16,"(395266, 174, 10886, 27)"
397758,1.2.0.0/16,"(397758, 174, 10886, 27)"
16577,1.2.0.0/16,"(16577, 174, 10886, 27)"
394964,1.2.0.0/16,"(394964, 3356, 2152, 25)"
19611,1.2.0.0/16,"(19611, 3356, 2152, 25)"
19609,1.2.0.0/16,"(19609, 3356, 2152, 25)"
60962,1.2.0.0/16,"(60962, 13335, 2152, 25)"
18919,1.2.0.0/16,"(18919, 174, 10886, 27)"
142267,1.2.0.0/16,"(142267, 174, 10886, 27)"
399004,1.2.0.0/16,"(399004, 13335, 2152, 25)"
205975,1.2.0.0/16,"(205975, 3257, 10886, 27)"
58007,1.2.0.0/16,"(58007, 286, 10886, 27)"
18584,1.2.0.0/16,"(18584, 3356, 2152, 25)"
396847,1.2.0.0/16,"(396847, 3356, 2152, 25)"
15139,1.2.0.0/16,"(15139, 20115, 2152, 25)"
393492,1.2.0.0/16,"(393492, 3356, 2152, 25)"
14843,1.2.0.0/16,"(14843, 174, 10886, 27)"
204824,1.2.0.0/16,"(204824, 1299, 10886, 27)"
36652,1.2.0.0/16,"(36652, 3356, 2152, 25)"
11396,1.2.0.0/16,"(11396, 3356, 2152, 25)"
266651,1.2.0.0/16,"(266651, 3356, 2152, 25)"
14221,1.2.0.0/16,"(14221, 101, 2152, 25)"
14190,1.2.0.0/16,"(14190, 6461, 10886, 27)"
17365,1.2.0.0/16,"(17365, 3356, 2152, 25)"
56186,1.2.0.0/16,"(56186, 4648, 2152, 25)"
10455,1.2.0.0/16,"(10455, 1299, 10886, 27)"
13882,1.2.0.0/16,"(13882, 3356, 2152, 25)"
17085,1.2.0.0/16,"(17085, 6939, 2152, 25)"
16897,1.2.0.0/16,"(16897, 3356, 2152, 25)"
395836,1.2.0.0/16,"(395836, 3356, 2152, 25)"
54920,1.2.0.0/16,"(54920, 16509, 2152, 25)"
12227,1.2.0.0/16,"(12227, 6461, 10886, 27)"
31709,1.2.0.0/16,"(31709, 3292, 2152, 25)"
202167,1.2.0.0/16,"(202167, 3356, 2152, 25)"
328296,1.2.0.0/16,"(328296, 6939, 2152, 25)"
15293,1.2.0.0/16,"(15293, 3356, 2152, 25)"
393680,1.2.0.0/16,"(393680, 3356, 2152, 25)"
54013,1.2.0.0/16,"(54013, 174, 10886, 27)"
33728,1.2.0.0/16,"(33728, 174, 10886, 27)"
53944,1.2.0.0/16,"(53944, 6461, 10886, 27)"
14639,1.2.0.0/16,"(14639, 3356, 2152, 25)"
396455,1.2.0.0/16,"(396455, 3356, 2152, 25)"
7988,1.2.0.0/16,"(7988, 3356, 2152, 25)"
14550,1.2.0.0/16,"(14550, 3356, 2152, 25)"
56593,1.2.0.0/16,"(56593, 174, 10886, 27)"
53338,1.2.0.0/16,"(53338, 174, 10886, 27)"
7726,1.2.0.0/16,"(7726, 3356, 2152, 25)"
11089,1.2.0.0/16,"(11089, 3356, 2152, 25)"
13695,1.2.0.0/16,"(13695, 3356, 2152, 25)"
200308,1.2.0.0/16,"(200308, 1299, 10886, 27)"
13496,1.2.0.0/16,"(13496, 3356, 2152, 25)"
19246,1.2.0.0/16,"(19246, 3356, 2152, 25)"
397633,1.2.0.0/16,"(397633, 6461, 10886, 27)"
398267,1.2.0.0/16,"(398267, 174, 10886, 27)"
272137,1.2.0.0/16,"(272137, 3356, 2152, 25)"
146985,1.2.0.0/16,"(146985, 2516, 2152, 25)"
20166,1.2.0.0/16,"(20166, 3356, 2152, 25)"
206943,1.2.0.0/16,"(206943, 1299, 10886, 27)"
19751,1.2.0.0/16,"(19751, 1299, 10886, 27)"
398138,1.2.0.0/16,"(398138, 174, 10886, 27)"
60377,1.2.0.0/16,"(60377, 3356, 2152, 25)"
395134,1.2.0.0/16,"(395134, 11404, 2152, 25)"
11223,1.2.0.0/16,"(11223, 3356, 2152, 25)"
53266,1.2.0.0/16,"(53266, 3356, 2152, 25)"
262944,1.2.0.0/16,"(262944, 3356, 2152, 25)"
11135,1.2.0.0/16,"(11135, 3356, 2152, 25)"
393500,1.2.0.0/16,"(393500, 174, 10886, 27)"
198881,1.2.0.0/16,"(198881, 13335, 2152, 25)"
49176,1.2.0.0/16,"(49176, 6939, 2152, 25)"
210182,1.2.0.0/16,"(210182, 6461, 10886, 27)"
205530,1.2.0.0/16,"(205530, 6939, 2152, 25)"
15177,1.2.0.0/16,"(15177, 3356, 2152, 25)"
56683,1.2.0.0/16,"(56683, 1299, 10886, 27)"
205945,1.2.0.0/16,"(205945, 3356, 2152, 25)"
329240,1.2.0.0/16,"(329240, 174, 10886, 27)"
132057,1.2.0.0/16,"(132057, 3257, 10886, 27)"
18464,1.2.0.0/16,"(18464, 21859, 2152, 25)"
394731,1.2.0.0/16,"(394731, 3356, 2152, 25)"
399716,1.2.0.0/16,"(399716, 3356, 2152, 25)"
54236,1.2.0.0/16,"(54236, 3356, 2152, 25)"
23223,1.2.0.0/16,"(23223, 3356, 2152, 25)"
399817,1.2.0.0/16,"(399817, 286, 10886, 27)"
14255,1.2.0.0/16,"(14255, 2152, 25)"
63334,1.2.0.0/16,"(63334, 6939, 2152, 25)"
399678,1.2.0.0/16,"(399678, 286, 10886, 27)"
397672,1.2.0.0/16,"(397672, 6939, 2152, 25)"
38427,1.2.0.0/16,"(38427, 3786, 2152, 25)"
11688,1.2.0.0/16,"(11688, 3356, 2152, 25)"
64415,1.2.0.0/16,"(64415, 174, 10886, 27)"
397201,1.2.0.0/16,"(397201, 7342, 2152, 25)"
262266,1.2.0.0/16,"(262266, 3356, 2152, 25)"
63407,1.2.0.0/16,"(63407, 3356, 2152, 25)"
27279,1.2.0.0/16,"(27279, 3356, 2152, 25)"
26376,1.2.0.0/16,"(26376, 3356, 2152, 25)"
63344,1.2.0.0/16,"(63344, 3356, 2152, 25)"
212035,1.2.0.0/16,"(212035, 3257, 10886, 27)"
3850,1.2.0.0/16,"(3850, 1299, 10886, 27)"
214065,1.2.0.0/16,"(214065, 3356, 2152, 25)"
19770,1.2.0.0/16,"(19770, 3356, 2152, 25)"
23634,1.2.0.0/16,"(23634, 2516, 2152, 25)"
44346,1.2.0.0/16,"(44346, 8220, 2152, 25)"
141383,1.2.0.0/16,"(141383, 49544, 2152, 25)"
22921,1.2.0.0/16,"(22921, 3356, 2152, 25)"
1818,1.2.0.0/16,"(1818, 3356, 2152, 25)"
62642,1.2.0.0/16,"(62642, 1299, 10886, 27)"
11082,1.2.0.0/16,"(11082, 13335, 2152, 25)"
11399,1.2.0.0/16,"(11399, 6939, 2152, 25)"
26167,1.2.0.0/16,"(26167, 3356, 2152, 25)"
46920,1.2.0.0/16,"(46920, 6939, 2152, 25)"
40088,1.2.0.0/16,"(40088, 3356, 2152, 25)"
27299,1.2.0.0/16,"(27299, 3257, 10886, 27)"
23299,1.2.0.0/16,"(23299, 6461, 10886, 27)"
22512,1.2.0.0/16,"(22512, 3257, 10886, 27)"
62064,1.2.0.0/16,"(62064, 174, 10886, 27)"
398322,1.2.0.0/16,"(398322, 6939, 2152, 25)"
19311,1.2.0.0/16,"(19311, 174, 10886, 27)"
272106,1.2.0.0/16,"(272106, 3356, 2152, 25)"
398235,1.2.0.0/16,"(398235, 174, 10886, 27)"
19443,1.2.0.0/16,"(19443, 3356, 2152, 25)"
397789,1.2.0.0/16,"(397789, 3356, 2152, 25)"
60630,1.2.0.0/16,"(60630, 174, 10886, 27)"
395010,1.2.0.0/16,"(395010, 8220, 2152, 25)"
399539,1.2.0.0/16,"(399539, 286, 10886, 27)"
201652,1.2.0.0/16,"(201652, 3356, 2152, 25)"
33478,1.2.0.0/16,"(33478, 6461, 10886, 27)"
14663,1.2.0.0/16,"(14663, 16509, 2152, 25)"
14609,1.2.0.0/16,"(14609, 3356, 2152, 25)"
29862,1.2.0.0/16,"(29862, 6461, 10886, 27)"
10310,1.2.0.0/16,"(10310, 2152, 25)"
6456,1.2.0.0/16,"(6456, 6461, 10886, 27)"
40705,1.2.0.0/16,"(40705, 3257, 10886, 27)"
213382,1.2.0.0/16,"(213382, 16276, 2152, 25)"
42924,1.2.0.0/16,"(42924, 6461, 10886, 27)"
399483,1.2.0.0/16,"(399483, 3356, 2152, 25)"
211095,1.2.0.0/16,"(211095, 174, 10886, 27)"
395174,1.2.0.0/16,"(395174, 1299, 10886, 27)"
16787,1.2.0.0/16,"(16787, 7843, 2152, 25)"
40166,1.2.0.0/16,"(40166, 174, 10886, 27)"
216096,1.2.0.0/16,"(216096, 16509, 2152, 25)"
22200,1.2.0.0/16,"(22200, 174, 10886, 27)"
32933,1.2.0.0/16,"(32933, 2152, 25)"
13596,1.2.0.0/16,"(13596, 3356, 2152, 25)"
15026,1.2.0.0/16,"(15026, 3356, 2152, 25)"
270713,1.2.0.0/16,"(270713, 3356, 2152, 25)"
21576,1.2.0.0/16,"(21576, 3356, 2152, 25)"
40181,1.2.0.0/16,"(40181, 174, 10886, 27)"
823,1.2.0.0/16,"(823, 13335, 2152, 25)"
21566,1.2.0.0/16,"(21566, 3356, 2152, 25)"
23251,1.2.0.0/16,"(23251, 3356, 2152, 25)"
22583,1.2.0.0/16,"(22583, 174, 10886, 27)"
26709,1.2.0.0/16,"(26709, 3356, 2152, 25)"
21876,1.2.0.0/16,"(21876, 14265, 2152, 25)"
25117,1.2.0.0/16,"(25117, 3356, 2152, 25)"
4364,1.2.0.0/16,"(4364, 3356, 2152, 25)"
56898,1.2.0.0/16,"(56898, 174, 10886, 27)"
19427,1.2.0.0/16,"(19427, 174, 10886, 27)"
44946,1.2.0.0/16,"(44946, 3257, 10886, 27)"
2903,1.2.0.0/16,"(2903, 174, 10886, 27)"
213118,1.2.0.0/16,"(213118, 8220, 2152, 25)"
397747,1.2.0.0/16,"(397747, 3356, 2152, 25)"
2726,1.2.0.0/16,"(2726, 6461, 10886, 27)"
17372,1.2.0.0/16,"(17372, 8220, 2152, 25)"
63329,1.2.0.0/16,"(63329, 6461, 10886, 27)"
15607,1.2.0.0/16,"(15607, 8220, 2152, 25)"
202617,1.2.0.0/16,"(202617, 1299, 10886, 27)"
1126,1.2.0.0/16,"(1126, 6461, 10886, 27)"
399690,1.2.0.0/16,"(399690, 174, 10886, 27)"
200538,1.2.0.0/16,"(200538, 3292, 2152, 25)"
32366,1.2.0.0/16,"(32366, 6461, 10886, 27)"
55267,1.2.0.0/16,"(55267, 6461, 10886, 27)"
20114,1.2.0.0/16,"(20114, 3356, 2152, 25)"
19685,1.2.0.0/16,"(19685, 3356, 2152, 25)"
40074,1.2.0.0/16,"(40074, 6461, 10886, 27)"
15211,1.2.0.0/16,"(15211, 1299, 10886, 27)"
264225,1.2.0.0/16,"(264225, 3356, 2152, 25)"
135530,1.2.0.0/16,"(135530, 3356, 2152, 25)"
51444,1.2.0.0/16,"(51444, 1299, 10886, 27)"
199937,1.2.0.0/16,"(199937, 8220, 2152, 25)"
198408,1.2.0.0/16,"(198408, 3356, 2152, 25)"
21955,1.2.0.0/16,"(21955, 3356, 2152, 25)"
398287,1.2.0.0/16,"(398287, 174, 10886, 27)"
16920,1.2.0.0/16,"(16920, 3356, 2152, 25)"
265619,1.2.0.0/16,"(265619, 1299, 10886, 27)"
14579,1.2.0.0/16,"(14579, 3356, 2152, 25)"
56515,1.2.0.0/16,"(56515, 174, 10886, 27)"
14707,1.2.0.0/16,"(14707, 1299, 10886, 27)"
55139,1.2.0.0/16,"(55139, 174, 10886, 27)"
14487,1.2.0.0/16,"(14487, 3356, 2152, 25)"
12876,1.2.0.0/16,"(12876, 174, 10886, 27)"
393362,1.2.0.0/16,"(393362, 3356, 2152, 25)"
46528,1.2.0.0/16,"(46528, 6461, 10886, 27)"
5022,1.2.0.0/16,"(5022, 174, 10886, 27)"
47065,1.2.0.0/16,"(47065, 101, 2152, 25)"
138433,1.2.0.0/16,"(138433, 174, 10886, 27)"
54957,1.2.0.0/16,"(54957, 1828, 2152, 25)"
13379,1.2.0.0/16,"(13379, 3356, 2152, 25)"
31984,1.2.0.0/16,"(31984, 174, 10886, 27)"
11768,1.2.0.0/16,"(11768, 6461, 10886, 27)"
198461,1.2.0.0/16,"(198461, 3356, 2152, 25)"
10073,1.2.0.0/16,"(10073, 3786, 2152, 25)"
207297,1.2.0.0/16,"(207297, 174, 10886, 27)"
133144,1.2.0.0/16,"(133144, 174, 10886, 27)"
400716,1.2.0.0/16,"(400716, 174, 10886, 27)"
132839,1.2.0.0/16,"(132839, 174, 10886, 27)"
50655,1.2.0.0/16,"(50655, 174, 10886, 27)"
30109,1.2.0.0/16,"(30109, 174, 10886, 27)"
62921,1.2.0.0/16,"(62921, 174, 10886, 27)"
20878,1.2.0.0/16,"(20878, 174, 10886, 27)"
18615,1.2.0.0/16,"(18615, 174, 10886, 27)"
22621,1.2.0.0/16,"(22621, 3356, 2152, 25)"
33607,1.2.0.0/16,"(33607, 174, 10886, 27)"
23116,1.2.0.0/16,"(23116, 174, 10886, 27)"
401503,1.2.0.0/16,"(401503, 3356, 2152, 25)"
64201,1.2.0.0/16,"(64201, 174, 10886, 27)"
23109,1.2.0.0/16,"(23109, 174, 10886, 27)"
43445,1.2.0.0/16,"(43445, 3356, 2152, 25)"
22155,1.2.0.0/16,"(22155, 174, 10886, 27)"
400542,1.2.0.0/16,"(400542, 174, 10886, 27)"
400467,1.2.0.0/16,"(400467, 174, 10886, 27)"
210015,1.2.0.0/16,"(210015, 1299, 10886, 27)"
2485,1.2.0.0/16,"(2485, 174, 10886, 27)"
212700,1.2.0.0/16,"(212700, 174, 10886, 27)"
207274,1.2.0.0/16,"(207274, 174, 10886, 27)"
203070,1.2.0.0/16,"(203070, 10310, 2152, 25)"
32612,1.2.0.0/16,"(32612, 174, 10886, 27)"
400309,1.2.0.0/16,"(400309, 286, 10886, 27)"
63404,1.2.0.0/16,"(63404, 174, 10886, 27)"
63397,1.2.0.0/16,"(63397, 174, 10886, 27)"
63322,1.2.0.0/16,"(63322, 174, 10886, 27)"
22230,1.2.0.0/16,"(22230, 6461, 10886, 27)"
64273,1.2.0.0/16,"(64273, 6939, 2152, 25)"
32474,1.2.0.0/16,"(32474, 174, 10886, 27)"
63285,1.2.0.0/16,"(63285, 174, 10886, 27)"
21735,1.2.0.0/16,"(21735, 3356, 2152, 25)"
63131,1.2.0.0/16,"(63131, 174, 10886, 27)"
32312,1.2.0.0/16,"(32312, 1828, 2152, 25)"
200484,1.2.0.0/16,"(200484, 6461, 10886, 27)"
63068,1.2.0.0/16,"(63068, 174, 10886, 27)"
399367,1.2.0.0/16,"(399367, 3356, 2152, 25)"
21931,1.2.0.0/16,"(21931, 3356, 2152, 25)"
211348,1.2.0.0/16,"(211348, 174, 10886, 27)"
21886,1.2.0.0/16,"(21886, 174, 10886, 27)"
400273,1.2.0.0/16,"(400273, 3356, 2152, 25)"
62938,1.2.0.0/16,"(62938, 174, 10886, 27)"
399282,1.2.0.0/16,"(399282, 6939, 2152, 25)"
32083,1.2.0.0/16,"(32083, 174, 10886, 27)"
11537,1.2.0.0/16,"(11537, 10886, 27)"
210346,1.2.0.0/16,"(210346, 8220, 2152, 25)"
62749,1.2.0.0/16,"(62749, 174, 10886, 27)"
29782,1.2.0.0/16,"(29782, 3356, 2152, 25)"
11333,1.2.0.0/16,"(11333, 174, 10886, 27)"
62683,1.2.0.0/16,"(62683, 174, 10886, 27)"
58111,1.2.0.0/16,"(58111, 3292, 2152, 25)"
399027,1.2.0.0/16,"(399027, 3356, 2152, 25)"
31864,1.2.0.0/16,"(31864, 174, 10886, 27)"
11318,1.2.0.0/16,"(11318, 174, 10886, 27)"
62672,1.2.0.0/16,"(62672, 174, 10886, 27)"
399016,1.2.0.0/16,"(399016, 174, 10886, 27)"
31853,1.2.0.0/16,"(31853, 174, 10886, 27)"
212353,1.2.0.0/16,"(212353, 16276, 2152, 25)"
11283,1.2.0.0/16,"(11283, 3356, 2152, 25)"
973,1.2.0.0/16,"(973, 174, 10886, 27)"
206433,1.2.0.0/16,"(206433, 174, 10886, 27)"
20347,1.2.0.0/16,"(20347, 174, 10886, 27)"
62383,1.2.0.0/16,"(62383, 174, 10886, 27)"
62239,1.2.0.0/16,"(62239, 174, 10886, 27)"
142007,1.2.0.0/16,"(142007, 8220, 2152, 25)"
262159,1.2.0.0/16,"(262159, 3356, 2152, 25)"
62041,1.2.0.0/16,"(62041, 174, 10886, 27)"
26995,1.2.0.0/16,"(26995, 3356, 2152, 25)"
62009,1.2.0.0/16,"(62009, 174, 10886, 27)"
19966,1.2.0.0/16,"(19966, 286, 10886, 27)"
51736,1.2.0.0/16,"(51736, 174, 10886, 27)"
9693,1.2.0.0/16,"(9693, 3786, 2152, 25)"
396283,1.2.0.0/16,"(396283, 174, 10886, 27)"
398344,1.2.0.0/16,"(398344, 3356, 2152, 25)"
51326,1.2.0.0/16,"(51326, 174, 10886, 27)"
61506,1.2.0.0/16,"(61506, 174, 10886, 27)"
41167,1.2.0.0/16,"(41167, 8220, 2152, 25)"
20414,1.2.0.0/16,"(20414, 174, 10886, 27)"
20105,1.2.0.0/16,"(20105, 3356, 2152, 25)"
61322,1.2.0.0/16,"(61322, 174, 10886, 27)"
397641,1.2.0.0/16,"(397641, 286, 10886, 27)"
19254,1.2.0.0/16,"(19254, 286, 10886, 27)"
19974,1.2.0.0/16,"(19974, 3356, 2152, 25)"
62017,1.2.0.0/16,"(62017, 8220, 2152, 25)"
16752,1.2.0.0/16,"(16752, 174, 10886, 27)"
395139,1.2.0.0/16,"(395139, 3356, 2152, 25)"
40727,1.2.0.0/16,"(40727, 174, 10886, 27)"
30305,1.2.0.0/16,"(30305, 3356, 2152, 25)"
61098,1.2.0.0/16,"(61098, 174, 10886, 27)"
397442,1.2.0.0/16,"(397442, 174, 10886, 27)"
61083,1.2.0.0/16,"(61083, 174, 10886, 27)"
400090,1.2.0.0/16,"(400090, 174, 10886, 27)"
61038,1.2.0.0/16,"(61038, 174, 10886, 27)"
61023,1.2.0.0/16,"(61023, 174, 10886, 27)"
18980,1.2.0.0/16,"(18980, 3356, 2152, 25)"
19931,1.2.0.0/16,"(19931, 174, 10886, 27)"
61012,1.2.0.0/16,"(61012, 174, 10886, 27)"
18969,1.2.0.0/16,"(18969, 174, 10886, 27)"
38088,1.2.0.0/16,"(38088, 4766, 2152, 25)"
60989,1.2.0.0/16,"(60989, 174, 10886, 27)"
19690,1.2.0.0/16,"(19690, 3356, 2152, 25)"
60961,1.2.0.0/16,"(60961, 174, 10886, 27)"
60943,1.2.0.0/16,"(60943, 174, 10886, 27)"
18900,1.2.0.0/16,"(18900, 6461, 10886, 27)"
60885,1.2.0.0/16,"(60885, 174, 10886, 27)"
19586,1.2.0.0/16,"(19586, 3356, 2152, 25)"
397973,1.2.0.0/16,"(397973, 3356, 2152, 25)"
40339,1.2.0.0/16,"(40339, 174, 10886, 27)"
16688,1.2.0.0/16,"(16688, 3356, 2152, 25)"
30066,1.2.0.0/16,"(30066, 3356, 2152, 25)"
19730,1.2.0.0/16,"(19730, 174, 10886, 27)"
394459,1.2.0.0/16,"(394459, 174, 10886, 27)"
18757,1.2.0.0/16,"(18757, 3356, 2152, 25)"
208199,1.2.0.0/16,"(208199, 174, 10886, 27)"
60780,1.2.0.0/16,"(60780, 174, 10886, 27)"
19124,1.2.0.0/16,"(19124, 3356, 2152, 25)"
18454,1.2.0.0/16,"(18454, 6939, 2152, 25)"
396841,1.2.0.0/16,"(396841, 6461, 10886, 27)"
60376,1.2.0.0/16,"(60376, 174, 10886, 27)"
18333,1.2.0.0/16,"(18333, 3786, 2152, 25)"
18787,1.2.0.0/16,"(18787, 3356, 2152, 25)"
397174,1.2.0.0/16,"(397174, 286, 10886, 27)"
60293,1.2.0.0/16,"(60293, 174, 10886, 27)"
18539,1.2.0.0/16,"(18539, 3356, 2152, 25)"
59930,1.2.0.0/16,"(59930, 174, 10886, 27)"
203752,1.2.0.0/16,"(203752, 174, 10886, 27)"
17834,1.2.0.0/16,"(17834, 3786, 2152, 25)"
49604,1.2.0.0/16,"(49604, 174, 10886, 27)"
273299,1.2.0.0/16,"(273299, 1299, 10886, 27)"
17612,1.2.0.0/16,"(17612, 3786, 2152, 25)"
268221,1.2.0.0/16,"(268221, 3356, 2152, 25)"
203277,1.2.0.0/16,"(203277, 174, 10886, 27)"
38642,1.2.0.0/16,"(38642, 2516, 2152, 25)"
59253,1.2.0.0/16,"(59253, 174, 10886, 27)"
16764,1.2.0.0/16,"(16764, 174, 10886, 27)"
203953,1.2.0.0/16,"(203953, 3292, 2152, 25)"
16639,1.2.0.0/16,"(16639, 174, 10886, 27)"
26459,1.2.0.0/16,"(26459, 174, 10886, 27)"
16509,1.2.0.0/16,"(16509, 2152, 25)"
63275,1.2.0.0/16,"(63275, 174, 10886, 27)"
399619,1.2.0.0/16,"(399619, 6939, 2152, 25)"
58188,1.2.0.0/16,"(58188, 174, 10886, 27)"
58061,1.2.0.0/16,"(58061, 174, 10886, 27)"
201883,1.2.0.0/16,"(201883, 174, 10886, 27)"
16882,1.2.0.0/16,"(16882, 286, 10886, 27)"
43579,1.2.0.0/16,"(43579, 3356, 2152, 25)"
57358,1.2.0.0/16,"(57358, 174, 10886, 27)"
393700,1.2.0.0/16,"(393700, 174, 10886, 27)"
36591,1.2.0.0/16,"(36591, 1299, 10886, 27)"
15301,1.2.0.0/16,"(15301, 174, 10886, 27)"
33614,1.2.0.0/16,"(33614, 174, 10886, 27)"
267522,1.2.0.0/16,"(267522, 174, 10886, 27)"
393651,1.2.0.0/16,"(393651, 174, 10886, 27)"
57141,1.2.0.0/16,"(57141, 174, 10886, 27)"
57099,1.2.0.0/16,"(57099, 174, 10886, 27)"
57843,1.2.0.0/16,"(57843, 1299, 10886, 27)"
394187,1.2.0.0/16,"(394187, 174, 10886, 27)"
397787,1.2.0.0/16,"(397787, 6939, 2152, 25)"
56871,1.2.0.0/16,"(56871, 174, 10886, 27)"
26052,1.2.0.0/16,"(26052, 174, 10886, 27)"
14479,1.2.0.0/16,"(14479, 3356, 2152, 25)"
15198,1.2.0.0/16,"(15198, 3356, 2152, 25)"
393462,1.2.0.0/16,"(393462, 3356, 2152, 25)"
201870,1.2.0.0/16,"(201870, 8220, 2152, 25)"
56599,1.2.0.0/16,"(56599, 174, 10886, 27)"
1252,1.2.0.0/16,"(1252, 3356, 2152, 25)"
17172,1.2.0.0/16,"(17172, 174, 10886, 27)"
395513,1.2.0.0/16,"(395513, 174, 10886, 27)"
35958,1.2.0.0/16,"(35958, 3356, 2152, 25)"
56403,1.2.0.0/16,"(56403, 174, 10886, 27)"
14360,1.2.0.0/16,"(14360, 174, 10886, 27)"
14279,1.2.0.0/16,"(14279, 3356, 2152, 25)"
35394,1.2.0.0/16,"(35394, 174, 10886, 27)"
14729,1.2.0.0/16,"(14729, 174, 10886, 27)"
61097,1.2.0.0/16,"(61097, 174, 10886, 27)"
19054,1.2.0.0/16,"(19054, 6939, 2152, 25)"
40344,1.2.0.0/16,"(40344, 174, 10886, 27)"
60358,1.2.0.0/16,"(60358, 174, 10886, 27)"
18315,1.2.0.0/16,"(18315, 3786, 2152, 25)"
30060,1.2.0.0/16,"(30060, 3356, 2152, 25)"
14137,1.2.0.0/16,"(14137, 174, 10886, 27)"
3851,1.2.0.0/16,"(3851, 174, 10886, 27)"
1781,1.2.0.0/16,"(1781, 3786, 2152, 25)"
55203,1.2.0.0/16,"(55203, 174, 10886, 27)"
14086,1.2.0.0/16,"(14086, 174, 10886, 27)"
13598,1.2.0.0/16,"(13598, 3356, 2152, 25)"
14012,1.2.0.0/16,"(14012, 174, 10886, 27)"
55095,1.2.0.0/16,"(55095, 174, 10886, 27)"
18662,1.2.0.0/16,"(18662, 3356, 2152, 25)"
6924,1.2.0.0/16,"(6924, 3356, 2152, 25)"
393312,1.2.0.0/16,"(393312, 174, 10886, 27)"
3715,1.2.0.0/16,"(3715, 3356, 2152, 25)"
55066,1.2.0.0/16,"(55066, 174, 10886, 27)"
13014,1.2.0.0/16,"(13014, 3356, 2152, 25)"
34493,1.2.0.0/16,"(34493, 174, 10886, 27)"
44757,1.2.0.0/16,"(44757, 174, 10886, 27)"
13938,1.2.0.0/16,"(13938, 174, 10886, 27)"
13487,1.2.0.0/16,"(13487, 3356, 2152, 25)"
138005,1.2.0.0/16,"(138005, 286, 10886, 27)"
54993,1.2.0.0/16,"(54993, 174, 10886, 27)"
13454,1.2.0.0/16,"(13454, 3356, 2152, 25)"
395147,1.2.0.0/16,"(395147, 174, 10886, 27)"
32012,1.2.0.0/16,"(32012, 174, 10886, 27)"
54913,1.2.0.0/16,"(54913, 174, 10886, 27)"
13821,1.2.0.0/16,"(13821, 174, 10886, 27)"
398477,1.2.0.0/16,"(398477, 174, 10886, 27)"
10164,1.2.0.0/16,"(10164, 9318, 2152, 25)"
396515,1.2.0.0/16,"(396515, 286, 10886, 27)"
55599,1.2.0.0/16,"(55599, 3786, 2152, 25)"
198641,1.2.0.0/16,"(198641, 174, 10886, 27)"
396125,1.2.0.0/16,"(396125, 6939, 2152, 25)"
55209,1.2.0.0/16,"(55209, 3356, 2152, 25)"
13703,1.2.0.0/16,"(13703, 174, 10886, 27)"
55746,1.2.0.0/16,"(55746, 4648, 2152, 25)"
59865,1.2.0.0/16,"(59865, 174, 10886, 27)"
39319,1.2.0.0/16,"(39319, 174, 10886, 27)"
44475,1.2.0.0/16,"(44475, 174, 10886, 27)"
11793,1.2.0.0/16,"(11793, 3356, 2152, 25)"
137922,1.2.0.0/16,"(137922, 3356, 2152, 25)"
32546,1.2.0.0/16,"(32546, 1299, 10886, 27)"
34381,1.2.0.0/16,"(34381, 1299, 10886, 27)"
13628,1.2.0.0/16,"(13628, 286, 10886, 27)"
24008,1.2.0.0/16,"(24008, 3292, 2152, 25)"
21317,1.2.0.0/16,"(21317, 3356, 2152, 25)"
399704,1.2.0.0/16,"(399704, 174, 10886, 27)"
55120,1.2.0.0/16,"(55120, 174, 10886, 27)"
54583,1.2.0.0/16,"(54583, 174, 10886, 27)"
13491,1.2.0.0/16,"(13491, 286, 10886, 27)"
54391,1.2.0.0/16,"(54391, 174, 10886, 27)"
201991,1.2.0.0/16,"(201991, 1299, 10886, 27)"
395488,1.2.0.0/16,"(395488, 3356, 2152, 25)"
54572,1.2.0.0/16,"(54572, 174, 10886, 27)"
54538,1.2.0.0/16,"(54538, 174, 10886, 27)"
13446,1.2.0.0/16,"(13446, 174, 10886, 27)"
395447,1.2.0.0/16,"(395447, 3356, 2152, 25)"
54531,1.2.0.0/16,"(54531, 174, 10886, 27)"
54514,1.2.0.0/16,"(54514, 174, 10886, 27)"
54413,1.2.0.0/16,"(54413, 174, 10886, 27)"
54384,1.2.0.0/16,"(54384, 174, 10886, 27)"
12293,1.2.0.0/16,"(12293, 174, 10886, 27)"
54306,1.2.0.0/16,"(54306, 174, 10886, 27)"
44239,1.2.0.0/16,"(44239, 1299, 10886, 27)"
54303,1.2.0.0/16,"(54303, 174, 10886, 27)"
14349,1.2.0.0/16,"(14349, 6939, 2152, 25)"
270036,1.2.0.0/16,"(270036, 174, 10886, 27)"
400737,1.2.0.0/16,"(400737, 3356, 2152, 25)"
12257,1.2.0.0/16,"(12257, 3356, 2152, 25)"
211074,1.2.0.0/16,"(211074, 8220, 2152, 25)"
13172,1.2.0.0/16,"(13172, 3356, 2152, 25)"
139301,1.2.0.0/16,"(139301, 174, 10886, 27)"
209381,1.2.0.0/16,"(209381, 3292, 2152, 25)"
54177,1.2.0.0/16,"(54177, 174, 10886, 27)"
